subj,trial,choice,a_amount,a_prob,b_amount,b_prob
1,0,1.0,7.0,75.0,15.5,30.0
1,1,0.0,6.5,50.0,3.0,95.0
1,2,0.0,15.0,77.0,13.75,85.0
1,3,1.0,4.0,80.0,20.0,20.0
1,4,1.0,13.0,70.0,8.0,84.0
1,5,1.0,15.0,60.0,8.0,65.0
1,6,0.0,12.0,20.0,6.0,60.0
1,7,1.0,16.0,90.0,18.0,80.0
1,8,1.0,4.0,97.0,16.0,33.0
1,9,1.0,15.0,40.0,17.5,34.0
1,10,1.0,5.25,50.0,2.0,90.0
1,11,1.0,2.0,80.0,9.0,20.0
1,12,0.0,11.0,30.0,5.0,65.0
1,13,1.0,8.5,40.0,2.5,95.0
1,14,0.0,10.25,68.0,9.5,80.0
1,15,0.0,20.0,50.0,17.0,60.0
1,16,1.0,8.0,65.0,15.0,60.0
1,17,0.0,18.5,45.0,9.0,90.0
1,18,1.0,20.0,30.0,12.5,48.0
1,19,1.0,10.0,10.0,3.0,65.0
2,0,1.0,4.0,97.0,16.0,33.0
2,1,1.0,13.0,70.0,8.0,84.0
2,2,1.0,20.0,30.0,12.5,48.0
2,3,1.0,10.0,10.0,3.0,65.0
2,4,0.0,12.0,20.0,6.0,60.0
2,5,0.0,16.0,90.0,18.0,80.0
2,6,1.0,15.0,60.0,8.0,65.0
2,7,1.0,15.0,40.0,17.5,34.0
2,8,1.0,5.25,50.0,2.0,90.0
2,9,0.0,8.5,40.0,2.5,95.0
2,10,1.0,4.0,80.0,20.0,20.0
2,11,1.0,18.5,45.0,9.0,90.0
2,12,0.0,6.5,50.0,3.0,95.0
2,13,1.0,20.0,50.0,17.0,60.0
2,14,1.0,11.0,30.0,5.0,65.0
2,15,0.0,8.0,65.0,15.0,60.0
2,16,1.0,7.0,75.0,15.5,30.0
2,17,0.0,10.25,68.0,9.5,80.0
2,18,1.0,2.0,80.0,9.0,20.0
3,0,0.0,12.0,20.0,6.0,60.0
3,1,1.0,7.0,75.0,15.5,30.0
3,2,1.0,13.0,70.0,8.0,84.0
3,3,1.0,4.0,97.0,16.0,33.0
3,4,1.0,2.0,80.0,9.0,20.0
3,5,0.0,5.25,50.0,2.0,90.0
3,6,1.0,16.0,90.0,18.0,80.0
3,7,1.0,4.0,80.0,20.0,20.0
3,8,1.0,20.0,30.0,12.5,48.0
3,9,0.0,6.5,50.0,3.0,95.0
3,10,0.0,20.0,50.0,17.0,60.0
3,11,0.0,10.0,10.0,3.0,65.0
3,12,0.0,8.0,65.0,15.0,60.0
3,13,0.0,18.5,45.0,9.0,90.0
3,14,0.0,8.5,40.0,2.5,95.0
3,15,0.0,15.0,77.0,13.75,85.0
3,16,1.0,15.0,40.0,17.5,34.0
3,17,0.0,15.0,60.0,8.0,65.0
3,18,0.0,11.0,30.0,5.0,65.0
3,19,0.0,10.25,68.0,9.5,80.0
4,0,1.0,13.0,70.0,8.0,84.0
4,1,1.0,20.0,30.0,12.5,48.0
4,2,0.0,8.0,65.0,15.0,60.0
4,3,1.0,15.0,60.0,8.0,65.0
4,4,1.0,15.0,77.0,13.75,85.0
4,5,0.0,16.0,90.0,18.0,80.0
4,6,1.0,5.25,50.0,2.0,90.0
4,7,0.0,15.0,40.0,17.5,34.0
4,8,1.0,6.5,50.0,3.0,95.0
4,9,1.0,18.5,45.0,9.0,90.0
4,10,0.0,10.25,68.0,9.5,80.0
4,11,1.0,7.0,75.0,15.5,30.0
4,12,1.0,11.0,30.0,5.0,65.0
4,13,0.0,12.0,20.0,6.0,60.0
4,14,1.0,2.0,80.0,9.0,20.0
4,15,1.0,8.5,40.0,2.5,95.0
4,16,0.0,4.0,97.0,16.0,33.0
5,0,1.0,15.0,77.0,13.75,85.0
5,1,1.0,8.5,40.0,2.5,95.0
5,2,0.0,10.0,10.0,3.0,65.0
5,3,0.0,10.25,68.0,9.5,80.0
5,4,0.0,20.0,30.0,12.5,48.0
5,5,0.0,4.0,80.0,20.0,20.0
5,6,0.0,12.0,20.0,6.0,60.0
5,7,1.0,15.0,60.0,8.0,65.0
5,8,1.0,13.0,70.0,8.0,84.0
5,9,1.0,5.25,50.0,2.0,90.0
5,10,0.0,8.0,65.0,15.0,60.0
5,11,0.0,18.5,45.0,9.0,90.0
5,12,1.0,7.0,75.0,15.5,30.0
5,13,0.0,20.0,50.0,17.0,60.0
5,14,1.0,6.5,50.0,3.0,95.0
5,15,1.0,15.0,40.0,17.5,34.0
5,16,1.0,2.0,80.0,9.0,20.0
6,0,0.0,8.5,40.0,2.5,95.0
6,1,0.0,15.0,60.0,8.0,65.0
6,2,1.0,15.0,40.0,17.5,34.0
6,3,1.0,4.0,97.0,16.0,33.0
6,4,1.0,16.0,90.0,18.0,80.0
6,5,0.0,10.25,68.0,9.5,80.0
6,6,1.0,7.0,75.0,15.5,30.0
6,7,1.0,8.0,65.0,15.0,60.0
6,8,0.0,20.0,30.0,12.5,48.0
6,9,0.0,5.25,50.0,2.0,90.0
6,10,1.0,2.0,80.0,9.0,20.0
6,11,0.0,6.5,50.0,3.0,95.0
6,12,0.0,18.5,45.0,9.0,90.0
6,13,1.0,20.0,50.0,17.0,60.0
6,14,1.0,4.0,80.0,20.0,20.0
6,15,0.0,15.0,77.0,13.75,85.0
6,16,0.0,11.0,30.0,5.0,65.0
6,17,1.0,12.0,20.0,6.0,60.0
6,18,0.0,10.0,10.0,3.0,65.0
6,19,0.0,13.0,70.0,8.0,84.0
7,0,0.0,20.0,50.0,17.0,60.0
7,1,0.0,15.0,60.0,8.0,65.0
7,2,0.0,15.0,40.0,17.5,34.0
7,3,1.0,13.0,70.0,8.0,84.0
7,4,0.0,15.0,77.0,13.75,85.0
7,5,1.0,6.5,50.0,3.0,95.0
7,6,1.0,16.0,90.0,18.0,80.0
7,7,1.0,4.0,80.0,20.0,20.0
7,8,0.0,2.0,80.0,9.0,20.0
7,9,1.0,8.5,40.0,2.5,95.0
7,10,1.0,8.0,65.0,15.0,60.0
7,11,0.0,20.0,30.0,12.5,48.0
7,12,0.0,10.0,10.0,3.0,65.0
7,13,0.0,5.25,50.0,2.0,90.0
7,14,0.0,11.0,30.0,5.0,65.0
7,15,0.0,10.25,68.0,9.5,80.0
7,16,1.0,12.0,20.0,6.0,60.0
7,17,1.0,7.0,75.0,15.5,30.0
7,18,0.0,18.5,45.0,9.0,90.0
7,19,1.0,4.0,97.0,16.0,33.0
8,0,1.0,5.25,50.0,2.0,90.0
8,1,0.0,15.0,40.0,17.5,34.0
8,2,0.0,12.0,20.0,6.0,60.0
8,3,1.0,13.0,70.0,8.0,84.0
8,4,0.0,10.0,10.0,3.0,65.0
8,5,1.0,18.5,45.0,9.0,90.0
8,6,0.0,10.25,68.0,9.5,80.0
8,7,0.0,6.5,50.0,3.0,95.0
8,8,1.0,11.0,30.0,5.0,65.0
8,9,1.0,7.0,75.0,15.5,30.0
8,10,1.0,16.0,90.0,18.0,80.0
8,11,0.0,4.0,80.0,20.0,20.0
8,12,0.0,2.0,80.0,9.0,20.0
8,13,1.0,4.0,97.0,16.0,33.0
8,14,1.0,15.0,77.0,13.75,85.0
8,15,1.0,20.0,50.0,17.0,60.0
8,16,0.0,8.0,65.0,15.0,60.0
8,17,1.0,8.5,40.0,2.5,95.0
8,18,1.0,15.0,60.0,8.0,65.0
8,19,1.0,20.0,30.0,12.5,48.0
9,0,0.0,11.0,30.0,5.0,65.0
9,1,0.0,18.5,45.0,9.0,90.0
9,2,1.0,16.0,90.0,18.0,80.0
9,3,0.0,13.0,70.0,8.0,84.0
9,4,0.0,10.25,68.0,9.5,80.0
9,5,1.0,15.0,40.0,17.5,34.0
9,6,0.0,15.0,77.0,13.75,85.0
9,7,1.0,7.0,75.0,15.5,30.0
9,8,1.0,4.0,80.0,20.0,20.0
9,9,0.0,20.0,30.0,12.5,48.0
9,10,0.0,6.5,50.0,3.0,95.0
9,11,0.0,8.0,65.0,15.0,60.0
9,12,1.0,15.0,60.0,8.0,65.0
9,13,0.0,5.25,50.0,2.0,90.0
9,14,1.0,2.0,80.0,9.0,20.0
9,15,1.0,20.0,50.0,17.0,60.0
9,16,0.0,12.0,20.0,6.0,60.0
9,17,1.0,10.0,10.0,3.0,65.0
9,18,0.0,8.5,40.0,2.5,95.0
9,19,1.0,4.0,97.0,16.0,33.0
10,0,0.0,12.0,20.0,6.0,60.0
10,1,1.0,4.0,97.0,16.0,33.0
10,2,0.0,11.0,30.0,5.0,65.0
10,3,1.0,2.0,80.0,9.0,20.0
10,4,0.0,20.0,50.0,17.0,60.0
10,5,0.0,5.25,50.0,2.0,90.0
10,6,0.0,18.5,45.0,9.0,90.0
10,7,1.0,15.0,60.0,8.0,65.0
10,8,0.0,10.25,68.0,9.5,80.0
10,9,0.0,8.0,65.0,15.0,60.0
10,10,0.0,8.5,40.0,2.5,95.0
10,11,0.0,15.0,40.0,17.5,34.0
10,12,1.0,16.0,90.0,18.0,80.0
10,13,0.0,15.0,77.0,13.75,85.0
10,14,1.0,7.0,75.0,15.5,30.0
10,15,0.0,13.0,70.0,8.0,84.0
10,16,0.0,6.5,50.0,3.0,95.0
10,17,0.0,10.0,10.0,3.0,65.0
10,18,0.0,20.0,30.0,12.5,48.0
11,0,0.0,10.0,10.0,3.0,65.0
11,1,1.0,18.5,45.0,9.0,90.0
11,2,1.0,15.0,40.0,17.5,34.0
11,3,1.0,20.0,30.0,12.5,48.0
11,4,0.0,11.0,30.0,5.0,65.0
11,5,0.0,4.0,97.0,16.0,33.0
11,6,1.0,13.0,70.0,8.0,84.0
11,7,0.0,6.5,50.0,3.0,95.0
11,8,0.0,5.25,50.0,2.0,90.0
11,9,0.0,16.0,90.0,18.0,80.0
11,10,0.0,8.0,65.0,15.0,60.0
11,11,1.0,4.0,80.0,20.0,20.0
11,12,0.0,2.0,80.0,9.0,20.0
11,13,0.0,10.25,68.0,9.5,80.0
11,14,1.0,20.0,50.0,17.0,60.0
11,15,0.0,15.0,60.0,8.0,65.0
11,16,0.0,15.0,77.0,13.75,85.0
12,0,0.0,10.25,68.0,9.5,80.0
12,1,0.0,15.0,77.0,13.75,85.0
12,2,0.0,2.0,80.0,9.0,20.0
12,3,1.0,7.0,75.0,15.5,30.0
12,4,1.0,20.0,50.0,17.0,60.0
12,5,1.0,4.0,97.0,16.0,33.0
12,6,0.0,18.5,45.0,9.0,90.0
12,7,0.0,11.0,30.0,5.0,65.0
12,8,1.0,13.0,70.0,8.0,84.0
12,9,0.0,12.0,20.0,6.0,60.0
12,10,0.0,20.0,30.0,12.5,48.0
12,11,0.0,5.25,50.0,2.0,90.0
12,12,0.0,8.0,65.0,15.0,60.0
12,13,1.0,15.0,40.0,17.5,34.0
12,14,0.0,8.5,40.0,2.5,95.0
12,15,1.0,15.0,60.0,8.0,65.0
12,16,0.0,10.0,10.0,3.0,65.0
12,17,0.0,4.0,80.0,20.0,20.0
12,18,0.0,6.5,50.0,3.0,95.0
12,19,0.0,16.0,90.0,18.0,80.0
13,0,0.0,8.0,65.0,15.0,60.0
13,1,0.0,11.0,30.0,5.0,65.0
13,2,0.0,15.0,77.0,13.75,85.0
13,3,0.0,6.5,50.0,3.0,95.0
13,4,0.0,10.25,68.0,9.5,80.0
13,5,1.0,7.0,75.0,15.5,30.0
13,6,0.0,5.25,50.0,2.0,90.0
13,7,0.0,8.5,40.0,2.5,95.0
13,8,0.0,20.0,30.0,12.5,48.0
13,9,1.0,4.0,97.0,16.0,33.0
13,10,0.0,15.0,60.0,8.0,65.0
13,11,0.0,16.0,90.0,18.0,80.0
13,12,0.0,18.5,45.0,9.0,90.0
13,13,0.0,15.0,40.0,17.5,34.0
13,14,0.0,12.0,20.0,6.0,60.0
13,15,1.0,13.0,70.0,8.0,84.0
13,16,1.0,2.0,80.0,9.0,20.0
13,17,0.0,10.0,10.0,3.0,65.0
13,18,1.0,4.0,80.0,20.0,20.0
13,19,1.0,20.0,50.0,17.0,60.0
14,0,0.0,10.0,10.0,3.0,65.0
14,1,0.0,10.25,68.0,9.5,80.0
14,2,1.0,20.0,30.0,12.5,48.0
14,3,0.0,12.0,20.0,6.0,60.0
14,4,1.0,15.0,40.0,17.5,34.0
14,5,0.0,18.5,45.0,9.0,90.0
14,6,0.0,8.0,65.0,15.0,60.0
14,7,1.0,16.0,90.0,18.0,80.0
14,8,1.0,6.5,50.0,3.0,95.0
14,9,1.0,15.0,60.0,8.0,65.0
14,10,1.0,15.0,77.0,13.75,85.0
14,11,1.0,11.0,30.0,5.0,65.0
14,12,1.0,4.0,97.0,16.0,33.0
14,13,0.0,20.0,50.0,17.0,60.0
14,14,0.0,5.25,50.0,2.0,90.0
15,0,1.0,15.0,60.0,8.0,65.0
15,1,1.0,7.0,75.0,15.5,30.0
15,2,0.0,20.0,30.0,12.5,48.0
15,3,1.0,2.0,80.0,9.0,20.0
15,4,0.0,11.0,30.0,5.0,65.0
15,5,0.0,12.0,20.0,6.0,60.0
15,6,0.0,8.5,40.0,2.5,95.0
15,7,0.0,15.0,40.0,17.5,34.0
15,8,1.0,20.0,50.0,17.0,60.0
15,9,0.0,15.0,77.0,13.75,85.0
15,10,0.0,5.25,50.0,2.0,90.0
15,11,0.0,6.5,50.0,3.0,95.0
15,12,0.0,18.5,45.0,9.0,90.0
15,13,0.0,8.0,65.0,15.0,60.0
15,14,0.0,13.0,70.0,8.0,84.0
15,15,1.0,16.0,90.0,18.0,80.0
15,16,0.0,10.25,68.0,9.5,80.0
15,17,1.0,4.0,80.0,20.0,20.0
15,18,1.0,4.0,97.0,16.0,33.0
16,0,1.0,5.25,50.0,2.0,90.0
16,1,1.0,15.0,60.0,8.0,65.0
16,2,1.0,6.5,50.0,3.0,95.0
16,3,0.0,8.0,65.0,15.0,60.0
16,4,1.0,10.0,10.0,3.0,65.0
16,5,0.0,2.0,80.0,9.0,20.0
16,6,0.0,4.0,97.0,16.0,33.0
16,7,0.0,15.0,77.0,13.75,85.0
16,8,1.0,16.0,90.0,18.0,80.0
16,9,0.0,10.25,68.0,9.5,80.0
16,10,1.0,12.0,20.0,6.0,60.0
16,11,0.0,4.0,80.0,20.0,20.0
16,12,0.0,7.0,75.0,15.5,30.0
16,13,1.0,11.0,30.0,5.0,65.0
16,14,1.0,8.5,40.0,2.5,95.0
16,15,0.0,13.0,70.0,8.0,84.0
16,16,0.0,20.0,50.0,17.0,60.0
16,17,0.0,20.0,30.0,12.5,48.0
16,18,1.0,18.5,45.0,9.0,90.0
16,19,0.0,15.0,40.0,17.5,34.0
17,0,1.0,18.5,45.0,9.0,90.0
17,1,1.0,15.0,60.0,8.0,65.0
17,2,0.0,10.0,10.0,3.0,65.0
17,3,1.0,11.0,30.0,5.0,65.0
17,4,1.0,15.0,40.0,17.5,34.0
17,5,0.0,7.0,75.0,15.5,30.0
17,6,0.0,2.0,80.0,9.0,20.0
17,7,1.0,13.0,70.0,8.0,84.0
17,8,0.0,4.0,80.0,20.0,20.0
17,9,0.0,4.0,97.0,16.0,33.0
17,10,1.0,16.0,90.0,18.0,80.0
17,11,1.0,20.0,30.0,12.5,48.0
17,12,0.0,8.5,40.0,2.5,95.0
17,13,1.0,5.25,50.0,2.0,90.0
17,14,1.0,6.5,50.0,3.0,95.0
17,15,0.0,10.25,68.0,9.5,80.0
17,16,1.0,20.0,50.0,17.0,60.0
17,17,0.0,8.0,65.0,15.0,60.0
17,18,0.0,15.0,77.0,13.75,85.0
17,19,1.0,12.0,20.0,6.0,60.0
18,0,1.0,2.0,80.0,9.0,20.0
18,1,1.0,15.0,60.0,8.0,65.0
18,2,1.0,13.0,70.0,8.0,84.0
18,3,0.0,8.5,40.0,2.5,95.0
18,4,1.0,4.0,97.0,16.0,33.0
18,5,0.0,12.0,20.0,6.0,60.0
18,6,1.0,5.25,50.0,2.0,90.0
18,7,0.0,6.5,50.0,3.0,95.0
18,8,0.0,10.25,68.0,9.5,80.0
18,9,0.0,8.0,65.0,15.0,60.0
18,10,0.0,16.0,90.0,18.0,80.0
18,11,1.0,7.0,75.0,15.5,30.0
18,12,1.0,4.0,80.0,20.0,20.0
18,13,0.0,15.0,77.0,13.75,85.0
18,14,0.0,10.0,10.0,3.0,65.0
18,15,0.0,15.0,40.0,17.5,34.0
18,16,0.0,20.0,50.0,17.0,60.0
18,17,1.0,20.0,30.0,12.5,48.0
19,0,0.0,10.0,10.0,3.0,65.0
19,1,1.0,15.0,40.0,17.5,34.0
19,2,0.0,8.5,40.0,2.5,95.0
19,3,0.0,10.25,68.0,9.5,80.0
19,4,1.0,12.0,20.0,6.0,60.0
19,5,1.0,15.0,60.0,8.0,65.0
19,6,1.0,4.0,97.0,16.0,33.0
19,7,1.0,16.0,90.0,18.0,80.0
19,8,1.0,15.0,77.0,13.75,85.0
19,9,1.0,20.0,50.0,17.0,60.0
19,10,0.0,18.5,45.0,9.0,90.0
19,11,1.0,6.5,50.0,3.0,95.0
19,12,1.0,2.0,80.0,9.0,20.0
19,13,1.0,7.0,75.0,15.5,30.0
19,14,0.0,8.0,65.0,15.0,60.0
19,15,1.0,4.0,80.0,20.0,20.0
19,16,0.0,20.0,30.0,12.5,48.0
19,17,1.0,5.25,50.0,2.0,90.0
19,18,0.0,11.0,30.0,5.0,65.0
19,19,0.0,13.0,70.0,8.0,84.0
20,0,1.0,20.0,50.0,17.0,60.0
20,1,0.0,16.0,90.0,18.0,80.0
20,2,0.0,5.25,50.0,2.0,90.0
20,3,0.0,15.0,77.0,13.75,85.0
20,4,0.0,8.0,65.0,15.0,60.0
20,5,1.0,4.0,80.0,20.0,20.0
20,6,1.0,15.0,60.0,8.0,65.0
20,7,0.0,10.25,68.0,9.5,80.0
20,8,0.0,13.0,70.0,8.0,84.0
20,9,0.0,11.0,30.0,5.0,65.0
20,10,1.0,4.0,97.0,16.0,33.0
20,11,0.0,12.0,20.0,6.0,60.0
20,12,0.0,8.5,40.0,2.5,95.0
20,13,0.0,6.5,50.0,3.0,95.0
20,14,1.0,2.0,80.0,9.0,20.0
20,15,0.0,10.0,10.0,3.0,65.0
20,16,0.0,18.5,45.0,9.0,90.0
20,17,0.0,20.0,30.0,12.5,48.0
20,18,1.0,15.0,40.0,17.5,34.0
20,19,1.0,7.0,75.0,15.5,30.0
21,0,0.0,20.0,50.0,17.0,60.0
21,1,0.0,8.0,65.0,15.0,60.0
21,2,1.0,4.0,80.0,20.0,20.0
21,3,0.0,12.0,20.0,6.0,60.0
21,4,1.0,16.0,90.0,18.0,80.0
21,5,0.0,5.25,50.0,2.0,90.0
21,6,0.0,6.5,50.0,3.0,95.0
21,7,1.0,20.0,30.0,12.5,48.0
21,8,0.0,15.0,77.0,13.75,85.0
21,9,0.0,2.0,80.0,9.0,20.0
21,10,0.0,15.0,60.0,8.0,65.0
21,11,1.0,7.0,75.0,15.5,30.0
21,12,0.0,11.0,30.0,5.0,65.0
21,13,1.0,4.0,97.0,16.0,33.0
21,14,0.0,10.0,10.0,3.0,65.0
21,15,0.0,18.5,45.0,9.0,90.0
21,16,0.0,10.25,68.0,9.5,80.0
21,17,0.0,13.0,70.0,8.0,84.0
21,18,0.0,8.5,40.0,2.5,95.0
22,0,1.0,20.0,30.0,12.5,48.0
22,1,0.0,10.25,68.0,9.5,80.0
22,2,0.0,2.0,80.0,9.0,20.0
22,3,1.0,15.0,60.0,8.0,65.0
22,4,0.0,8.0,65.0,15.0,60.0
22,5,1.0,11.0,30.0,5.0,65.0
22,6,0.0,8.5,40.0,2.5,95.0
22,7,0.0,12.0,20.0,6.0,60.0
22,8,1.0,4.0,97.0,16.0,33.0
22,9,0.0,4.0,80.0,20.0,20.0
22,10,1.0,20.0,50.0,17.0,60.0
22,11,1.0,13.0,70.0,8.0,84.0
22,12,1.0,7.0,75.0,15.5,30.0
22,13,0.0,15.0,77.0,13.75,85.0
22,14,1.0,15.0,40.0,17.5,34.0
22,15,1.0,5.25,50.0,2.0,90.0
22,16,0.0,6.5,50.0,3.0,95.0
22,17,0.0,10.0,10.0,3.0,65.0
22,18,1.0,18.5,45.0,9.0,90.0
22,19,1.0,16.0,90.0,18.0,80.0
23,0,0.0,8.0,65.0,15.0,60.0
23,1,1.0,15.0,60.0,8.0,65.0
23,2,0.0,10.25,68.0,9.5,80.0
23,3,1.0,20.0,50.0,17.0,60.0
23,4,1.0,16.0,90.0,18.0,80.0
23,5,1.0,4.0,80.0,20.0,20.0
23,6,0.0,8.5,40.0,2.5,95.0
23,7,1.0,15.0,40.0,17.5,34.0
23,8,0.0,10.0,10.0,3.0,65.0
23,9,0.0,18.5,45.0,9.0,90.0
23,10,1.0,5.25,50.0,2.0,90.0
23,11,1.0,7.0,75.0,15.5,30.0
23,12,1.0,2.0,80.0,9.0,20.0
23,13,1.0,20.0,30.0,12.5,48.0
23,14,1.0,4.0,97.0,16.0,33.0
23,15,0.0,6.5,50.0,3.0,95.0
23,16,1.0,13.0,70.0,8.0,84.0
23,17,0.0,12.0,20.0,6.0,60.0
23,18,0.0,11.0,30.0,5.0,65.0
23,19,0.0,15.0,77.0,13.75,85.0
24,0,1.0,11.0,30.0,5.0,65.0
24,1,0.0,5.25,50.0,2.0,90.0
24,2,0.0,10.25,68.0,9.5,80.0
24,3,0.0,13.0,70.0,8.0,84.0
24,4,0.0,6.5,50.0,3.0,95.0
24,5,1.0,4.0,97.0,16.0,33.0
24,6,0.0,8.5,40.0,2.5,95.0
24,7,1.0,7.0,75.0,15.5,30.0
24,8,1.0,16.0,90.0,18.0,80.0
24,9,0.0,20.0,50.0,17.0,60.0
24,10,0.0,15.0,77.0,13.75,85.0
24,11,1.0,8.0,65.0,15.0,60.0
24,12,0.0,15.0,40.0,17.5,34.0
24,13,0.0,20.0,30.0,12.5,48.0
24,14,1.0,2.0,80.0,9.0,20.0
24,15,0.0,15.0,60.0,8.0,65.0
24,16,0.0,18.5,45.0,9.0,90.0
24,17,0.0,10.0,10.0,3.0,65.0
24,18,1.0,12.0,20.0,6.0,60.0
24,19,1.0,4.0,80.0,20.0,20.0
25,0,1.0,16.0,90.0,18.0,80.0
25,1,1.0,2.0,80.0,9.0,20.0
25,2,0.0,12.0,20.0,6.0,60.0
25,3,0.0,8.0,65.0,15.0,60.0
25,4,0.0,15.0,40.0,17.5,34.0
25,5,0.0,20.0,50.0,17.0,60.0
25,6,0.0,5.25,50.0,2.0,90.0
25,7,1.0,15.0,60.0,8.0,65.0
25,8,0.0,10.0,10.0,3.0,65.0
25,9,0.0,6.5,50.0,3.0,95.0
25,10,0.0,15.0,77.0,13.75,85.0
25,11,0.0,10.25,68.0,9.5,80.0
25,12,1.0,4.0,97.0,16.0,33.0
25,13,1.0,20.0,30.0,12.5,48.0
25,14,0.0,8.5,40.0,2.5,95.0
25,15,1.0,7.0,75.0,15.5,30.0
25,16,0.0,11.0,30.0,5.0,65.0
26,0,0.0,18.5,45.0,9.0,90.0
26,1,0.0,12.0,20.0,6.0,60.0
26,2,0.0,5.25,50.0,2.0,90.0
26,3,1.0,4.0,97.0,16.0,33.0
26,4,0.0,8.0,65.0,15.0,60.0
26,5,1.0,20.0,30.0,12.5,48.0
26,6,0.0,6.5,50.0,3.0,95.0
26,7,0.0,10.25,68.0,9.5,80.0
26,8,0.0,10.0,10.0,3.0,65.0
26,9,1.0,15.0,60.0,8.0,65.0
26,10,1.0,20.0,50.0,17.0,60.0
26,11,0.0,13.0,70.0,8.0,84.0
26,12,0.0,4.0,80.0,20.0,20.0
26,13,1.0,2.0,80.0,9.0,20.0
26,14,1.0,7.0,75.0,15.5,30.0
26,15,1.0,16.0,90.0,18.0,80.0
26,16,0.0,15.0,77.0,13.75,85.0
26,17,0.0,8.5,40.0,2.5,95.0
27,0,1.0,2.0,80.0,9.0,20.0
27,1,1.0,10.25,68.0,9.5,80.0
27,2,0.0,20.0,30.0,12.5,48.0
27,3,0.0,5.25,50.0,2.0,90.0
27,4,1.0,15.0,77.0,13.75,85.0
27,5,1.0,15.0,60.0,8.0,65.0
27,6,0.0,12.0,20.0,6.0,60.0
27,7,0.0,15.0,40.0,17.5,34.0
27,8,1.0,7.0,75.0,15.5,30.0
27,9,1.0,16.0,90.0,18.0,80.0
27,10,0.0,6.5,50.0,3.0,95.0
27,11,1.0,13.0,70.0,8.0,84.0
27,12,0.0,10.0,10.0,3.0,65.0
27,13,0.0,8.0,65.0,15.0,60.0
27,14,0.0,20.0,50.0,17.0,60.0
27,15,0.0,8.5,40.0,2.5,95.0
27,16,1.0,4.0,97.0,16.0,33.0
27,17,1.0,4.0,80.0,20.0,20.0
27,18,0.0,18.5,45.0,9.0,90.0
27,19,0.0,11.0,30.0,5.0,65.0
28,0,1.0,20.0,30.0,12.5,48.0
28,1,0.0,15.0,60.0,8.0,65.0
28,2,0.0,4.0,97.0,16.0,33.0
28,3,0.0,12.0,20.0,6.0,60.0
28,4,1.0,15.0,40.0,17.5,34.0
28,5,0.0,10.25,68.0,9.5,80.0
28,6,0.0,13.0,70.0,8.0,84.0
28,7,1.0,7.0,75.0,15.5,30.0
28,8,0.0,8.5,40.0,2.5,95.0
28,9,0.0,11.0,30.0,5.0,65.0
28,10,0.0,5.25,50.0,2.0,90.0
28,11,0.0,18.5,45.0,9.0,90.0
28,12,0.0,10.0,10.0,3.0,65.0
28,13,0.0,6.5,50.0,3.0,95.0
28,14,1.0,16.0,90.0,18.0,80.0
28,15,1.0,4.0,80.0,20.0,20.0
28,16,0.0,20.0,50.0,17.0,60.0
28,17,0.0,8.0,65.0,15.0,60.0
28,18,0.0,15.0,77.0,13.75,85.0
28,19,1.0,2.0,80.0,9.0,20.0
29,0,0.0,12.0,20.0,6.0,60.0
29,1,0.0,15.0,77.0,13.75,85.0
29,2,1.0,15.0,40.0,17.5,34.0
29,3,1.0,4.0,97.0,16.0,33.0
29,4,0.0,13.0,70.0,8.0,84.0
29,5,0.0,8.5,40.0,2.5,95.0
29,6,1.0,20.0,50.0,17.0,60.0
29,7,0.0,10.25,68.0,9.5,80.0
29,8,0.0,20.0,30.0,12.5,48.0
29,9,0.0,11.0,30.0,5.0,65.0
29,10,1.0,15.0,60.0,8.0,65.0
29,11,0.0,5.25,50.0,2.0,90.0
29,12,0.0,4.0,80.0,20.0,20.0
29,13,0.0,18.5,45.0,9.0,90.0
29,14,1.0,7.0,75.0,15.5,30.0
29,15,1.0,2.0,80.0,9.0,20.0
29,16,0.0,8.0,65.0,15.0,60.0
29,17,1.0,16.0,90.0,18.0,80.0
29,18,0.0,10.0,10.0,3.0,65.0
29,19,0.0,6.5,50.0,3.0,95.0
30,0,1.0,15.0,77.0,13.75,85.0
30,1,0.0,7.0,75.0,15.5,30.0
30,2,0.0,12.0,20.0,6.0,60.0
30,3,1.0,15.0,40.0,17.5,34.0
30,4,1.0,13.0,70.0,8.0,84.0
30,5,0.0,4.0,80.0,20.0,20.0
30,6,1.0,20.0,30.0,12.5,48.0
30,7,1.0,11.0,30.0,5.0,65.0
30,8,0.0,4.0,97.0,16.0,33.0
30,9,1.0,10.25,68.0,9.5,80.0
30,10,0.0,8.5,40.0,2.5,95.0
30,11,1.0,15.0,60.0,8.0,65.0
30,12,1.0,2.0,80.0,9.0,20.0
30,13,0.0,16.0,90.0,18.0,80.0
30,14,0.0,6.5,50.0,3.0,95.0
30,15,0.0,5.25,50.0,2.0,90.0
30,16,1.0,18.5,45.0,9.0,90.0
30,17,0.0,10.0,10.0,3.0,65.0
30,18,0.0,8.0,65.0,15.0,60.0
30,19,0.0,20.0,50.0,17.0,60.0
31,0,1.0,13.0,70.0,8.0,84.0
31,1,0.0,15.0,40.0,17.5,34.0
31,2,0.0,8.5,40.0,2.5,95.0
31,3,1.0,2.0,80.0,9.0,20.0
31,4,1.0,7.0,75.0,15.5,30.0
31,5,1.0,15.0,60.0,8.0,65.0
31,6,0.0,16.0,90.0,18.0,80.0
